gen	nevals	avg        	std        	min        	max        
1599	3630  	2.33276e+09	7.51911e+09	1.16937e+09	2.13422e+11
1600	3565  	2.52352e+09	1.23761e+10	1.16937e+09	3.5574e+11 
1601	3542  	2.81099e+09	1.44857e+10	1.16937e+09	3.68021e+11
1602	3646  	2.52271e+09	1.15504e+10	1.16937e+09	3.67214e+11
1603	3671  	2.62892e+09	1.27401e+10	1.16937e+09	3.59931e+11
1604	3557  	2.53164e+09	1.22268e+10	1.16937e+09	3.66584e+11
1605	3507  	2.77565e+09	1.54633e+10	1.16937e+09	3.69239e+11
1606	3626  	2.46587e+09	1.02781e+10	1.16937e+09	3.63249e+11
1607	3634  	2.38426e+09	9.46217e+09	1.16937e+09	3.55011e+11
1608	3672  	2.7252e+09 	1.42091e+10	1.16937e+09	3.67675e+11
1609	3623  	2.73179e+09	1.39396e+10	1.16937e+09	3.57165e+11
1610	3748  	2.58074e+09	1.18058e+10	1.16937e+09	3.68613e+11
1611	3598  	2.47006e+09	1.09485e+10	1.16937e+09	3.70002e+11
1612	3582  	2.43303e+09	1.12875e+10	1.16937e+09	3.60779e+11
1613	3550  	2.52162e+09	1.31772e+10	1.16937e+09	5.50379e+11
1614	3530  	2.66894e+09	1.28272e+10	1.16937e+09	3.68163e+11
1615	3649  	2.52118e+09	1.17158e+10	1.16937e+09	3.55303e+11
1616	3547  	2.56297e+09	1.28166e+10	1.16937e+09	3.92119e+11
1617	3557  	2.81396e+09	1.48149e+10	1.16937e+09	3.66719e+11
1618	3558  	2.35741e+09	9.47039e+09	1.16937e+09	3.74991e+11
1619	3552  	2.75773e+09	1.47774e+10	1.16937e+09	3.77949e+11
1620	3588  	2.13554e+09	7.90257e+09	1.16937e+09	3.54952e+11
1621	3557  	2.71258e+09	1.48744e+10	1.16937e+09	3.69985e+11
1622	3611  	2.68994e+09	1.36955e+10	1.16924e+09	3.74979e+11
1623	3608  	2.47489e+09	1.04463e+10	1.16924e+09	3.61023e+11
1624	3476  	2.57146e+09	1.30384e+10	1.16924e+09	3.69488e+11
1625	3617  	2.43665e+09	1.07951e+10	1.16924e+09	3.69e+11   
1626	3497  	2.70741e+09	1.38688e+10	1.16924e+09	3.75548e+11
1627	3599  	2.58082e+09	1.11493e+10	1.16924e+09	3.55867e+11
1628	3646  	2.45293e+09	1.17971e+10	1.16924e+09	3.57021e+11
1629	3622  	2.37099e+09	9.94978e+09	1.16924e+09	3.66526e+11
1630	3605  	2.93826e+09	1.7364e+10 	1.16924e+09	3.70296e+11
1631	3533  	2.83861e+09	1.55745e+10	1.16924e+09	5.46025e+11
1632	3622  	2.59808e+09	1.21785e+10	1.16924e+09	3.55135e+11
1633	3570  	2.3688e+09 	1.03008e+10	1.16876e+09	3.68597e+11
1634	3722  	2.851e+09  	1.53983e+10	1.16876e+09	3.81429e+11
1635	3561  	2.63762e+09	1.324e+10  	1.16876e+09	3.56318e+11
1636	3638  	2.71781e+09	1.37687e+10	1.16876e+09	3.7474e+11 
1637	3535  	2.73125e+09	1.47127e+10	1.16876e+09	3.70835e+11
1638	3544  	2.62979e+09	1.33461e+10	1.16876e+09	3.58248e+11
1639	3647  	2.75389e+09	1.3807e+10 	1.16596e+09	3.75044e+11
1640	3538  	2.3884e+09 	9.91299e+09	1.16596e+09	3.60174e+11
1641	3618  	2.45394e+09	9.8395e+09 	1.16596e+09	3.5578e+11 
1642	3581  	2.34133e+09	9.84995e+09	1.16596e+09	3.54843e+11
1643	3586  	2.54322e+09	1.27393e+10	1.16549e+09	3.59443e+11
1644	3475  	2.50316e+09	1.35207e+10	1.16536e+09	3.5925e+11 
1645	3600  	2.60545e+09	1.27674e+10	1.16504e+09	3.68753e+11
1646	3637  	2.60593e+09	1.20117e+10	1.16504e+09	3.54602e+11
1647	3520  	2.58534e+09	1.32143e+10	1.16504e+09	3.69136e+11
1648	3519  	2.48076e+09	1.15259e+10	1.16478e+09	3.60745e+11
1649	3637  	2.46751e+09	1.05449e+10	1.16491e+09	3.56443e+11
1650	3579  	2.45931e+09	1.2037e+10 	1.16478e+09	3.54923e+11
1651	3616  	2.52514e+09	1.30947e+10	1.16478e+09	3.63413e+11
1652	3597  	2.70941e+09	1.45998e+10	1.16478e+09	3.54803e+11
1653	3537  	2.56727e+09	1.20527e+10	1.16478e+09	3.58508e+11
1654	3576  	2.5335e+09 	1.30494e+10	1.16478e+09	3.90861e+11
1655	3612  	2.42395e+09	9.94163e+09	1.16478e+09	3.57036e+11
1656	3593  	2.8217e+09 	1.58147e+10	1.16478e+09	5.59147e+11
1657	3615  	2.89172e+09	1.61955e+10	1.16478e+09	3.70166e+11
1658	3550  	2.27178e+09	1.02857e+10	1.16478e+09	3.56197e+11
1659	3509  	2.62616e+09	1.48754e+10	1.16478e+09	3.87623e+11
1660	3710  	2.27004e+09	8.96181e+09	1.16478e+09	3.67779e+11
1661	3567  	2.50563e+09	1.22442e+10	1.16363e+09	3.74865e+11
1662	3694  	2.44854e+09	1.07848e+10	1.16363e+09	3.66962e+11
1663	3589  	2.28635e+09	9.63413e+09	1.16363e+09	3.68466e+11
1664	3590  	2.39681e+09	9.55364e+09	1.16359e+09	3.53637e+11
1665	3529  	2.57684e+09	1.25964e+10	1.16359e+09	3.63425e+11
1666	3574  	2.53736e+09	1.25143e+10	1.16359e+09	3.66694e+11
1667	3632  	2.52063e+09	1.23482e+10	1.1635e+09 	3.73683e+11
1668	3543  	2.42591e+09	1.08529e+10	1.1635e+09 	3.55302e+11
1669	3567  	2.40563e+09	1.09899e+10	1.16314e+09	3.68969e+11
1670	3567  	2.33449e+09	1.04057e+10	1.1631e+09 	3.74922e+11
1671	3599  	2.55015e+09	1.09057e+10	1.1631e+09 	3.65157e+11
1672	3554  	2.5636e+09 	1.26072e+10	1.16301e+09	3.55074e+11
1673	3561  	2.61239e+09	1.37813e+10	1.16301e+09	3.56636e+11
1674	3638  	2.41674e+09	1.06259e+10	1.16297e+09	3.55139e+11
1675	3585  	2.69753e+09	1.44977e+10	1.16297e+09	3.70023e+11
1676	3523  	2.70198e+09	1.38546e+10	1.16297e+09	3.76667e+11
1677	3637  	2.49269e+09	1.06243e+10	1.16297e+09	3.67758e+11
1678	3650  	2.60111e+09	1.25461e+10	1.16297e+09	3.55985e+11
1679	3597  	2.53563e+09	1.17658e+10	1.16297e+09	3.56387e+11
1680	3539  	2.43367e+09	1.19112e+10	1.16297e+09	3.7543e+11 
1681	3560  	2.25416e+09	8.05075e+09	1.16297e+09	3.74878e+11
1682	3656  	2.56819e+09	1.26047e+10	1.16297e+09	3.54882e+11
1683	3639  	2.5251e+09 	1.24539e+10	1.16297e+09	3.88675e+11
1684	3550  	2.32864e+09	8.82416e+09	1.16297e+09	3.61201e+11
1685	3594  	2.86511e+09	1.62783e+10	1.16297e+09	3.69766e+11
1686	3598  	2.57728e+09	1.26932e+10	1.16297e+09	3.6988e+11 
1687	3592  	2.51484e+09	1.22931e+10	1.16235e+09	3.56829e+11
1688	3699  	2.47767e+09	1.17225e+10	1.16235e+09	3.55399e+11
1689	3677  	2.40686e+09	9.20691e+09	1.16235e+09	3.54573e+11
1690	3604  	2.56659e+09	1.24344e+10	1.1623e+09 	3.5973e+11 
1691	3664  	2.57409e+09	1.23431e+10	1.1623e+09 	3.58777e+11
1692	3612  	2.50083e+09	1.09862e+10	1.1623e+09 	3.74596e+11
1693	3574  	2.63434e+09	1.29256e+10	1.1623e+09 	3.75564e+11
1694	3661  	2.42199e+09	1.07199e+10	1.1623e+09 	3.74905e+11
1695	3618  	2.60527e+09	1.32789e+10	1.1623e+09 	3.55085e+11
1696	3544  	2.68096e+09	1.3131e+10 	1.1623e+09 	3.55748e+11
1697	3569  	2.3614e+09 	1.0611e+10 	1.16225e+09	3.60034e+11
1698	3646  	2.64956e+09	1.19348e+10	1.16225e+09	3.66773e+11
1699	3544  	2.61517e+09	1.36326e+10	1.16225e+09	3.75029e+11
1700	3494  	2.58658e+09	1.2825e+10 	1.1622e+09 	3.55336e+11
1701	3608  	2.58718e+09	1.34245e+10	1.1622e+09 	3.75754e+11
1702	3564  	2.52491e+09	1.19433e+10	1.1585e+09 	3.86426e+11
1703	3642  	2.27036e+09	9.30109e+09	1.1585e+09 	3.68865e+11
1704	3603  	2.51598e+09	1.12683e+10	1.1585e+09 	3.59788e+11
1705	3557  	2.38249e+09	1.05471e+10	1.15845e+09	3.61469e+11
1706	3656  	2.75658e+09	1.51133e+10	1.15834e+09	3.68589e+11
1707	3608  	2.59173e+09	1.24019e+10	1.15826e+09	3.6762e+11 
1708	3610  	2.50403e+09	1.10625e+10	1.15826e+09	3.71333e+11
1709	3579  	2.54283e+09	1.28199e+10	1.15824e+09	3.81866e+11
1710	3617  	2.57243e+09	1.33061e+10	1.15821e+09	3.69438e+11
1711	3647  	2.77579e+09	1.44161e+10	1.15814e+09	3.65273e+11
1712	3640  	2.89534e+09	1.61129e+10	1.15803e+09	3.71691e+11
1713	3638  	2.51017e+09	1.1834e+10 	1.15803e+09	3.68845e+11
1714	3640  	2.43679e+09	1.19152e+10	1.1579e+09 	3.59044e+11
1715	3720  	2.94752e+09	1.62982e+10	1.15784e+09	3.80659e+11
1716	3643  	2.41759e+09	1.06538e+10	1.15784e+09	3.56073e+11
1717	3600  	2.78004e+09	1.49761e+10	1.15784e+09	3.69121e+11
1718	3615  	2.78335e+09	1.59878e+10	1.15784e+09	3.69573e+11
1719	3625  	2.48954e+09	1.25392e+10	1.15767e+09	3.69078e+11
1720	3610  	2.50649e+09	1.11976e+10	1.15759e+09	3.54566e+11
1721	3555  	2.51798e+09	1.29871e+10	1.15746e+09	3.60544e+11
1722	3580  	2.50863e+09	1.17643e+10	1.15736e+09	3.57707e+11
1723	3606  	2.83195e+09	1.51012e+10	1.15732e+09	3.62626e+11
1724	3651  	3.02058e+09	1.86547e+10	1.15732e+09	3.61878e+11
1725	3665  	2.41475e+09	1.17066e+10	1.15732e+09	3.8011e+11 
1726	3552  	2.73919e+09	1.52121e+10	1.15732e+09	3.76739e+11
1727	3583  	2.75902e+09	1.54333e+10	1.15732e+09	3.69092e+11
1728	3560  	2.36353e+09	1.09687e+10	1.15732e+09	3.67047e+11
1729	3601  	2.44544e+09	1.1685e+10 	1.1573e+09 	3.68923e+11
1730	3642  	2.62054e+09	1.31527e+10	1.1573e+09 	3.59539e+11
1731	3628  	2.4909e+09 	1.09179e+10	1.1573e+09 	3.73964e+11
1732	3596  	2.52329e+09	1.19879e+10	1.1573e+09 	3.58362e+11
1733	3523  	2.56393e+09	1.25788e+10	1.1573e+09 	3.75096e+11
1734	3601  	2.52538e+09	1.17469e+10	1.1573e+09 	3.55517e+11
1735	3682  	2.57413e+09	1.18618e+10	1.1573e+09 	3.68581e+11
1736	3603  	2.45354e+09	1.21121e+10	1.1573e+09 	3.75394e+11
1737	3655  	2.60126e+09	1.28588e+10	1.1573e+09 	3.6889e+11 
1738	3669  	2.44132e+09	1.06428e+10	1.1573e+09 	3.54798e+11
1739	3554  	2.61314e+09	1.47369e+10	1.1573e+09 	3.75404e+11
1740	3661  	2.6666e+09 	1.2386e+10 	1.1573e+09 	3.54875e+11
1741	3558  	2.44526e+09	1.13291e+10	1.1571e+09 	3.60268e+11
1742	3599  	2.37207e+09	1.00365e+10	1.1571e+09 	3.56419e+11
1743	3581  	2.43786e+09	1.04954e+10	1.1571e+09 	3.68641e+11
1744	3532  	2.37619e+09	1.02149e+10	1.1571e+09 	3.60917e+11
1745	3543  	2.55909e+09	1.30176e+10	1.1571e+09 	3.74513e+11
1746	3603  	2.56025e+09	1.21628e+10	1.1571e+09 	3.6256e+11 
1747	3588  	2.40845e+09	9.62361e+09	1.1571e+09 	3.7422e+11 
1748	3645  	2.70631e+09	1.40572e+10	1.1571e+09 	3.69599e+11
1749	3611  	2.60523e+09	1.31557e+10	1.1571e+09 	3.68742e+11
1750	3635  	2.65603e+09	1.36508e+10	1.1571e+09 	3.5573e+11 
1751	3606  	2.48533e+09	1.23896e+10	1.1571e+09 	3.60992e+11
1752	3683  	2.68896e+09	1.23586e+10	1.1571e+09 	3.69084e+11
1753	3532  	2.62984e+09	1.38383e+10	1.1571e+09 	3.7535e+11 
1754	3576  	2.69937e+09	1.48106e+10	1.1571e+09 	3.68949e+11
1755	3537  	2.46842e+09	1.15514e+10	1.1571e+09 	3.56654e+11
1756	3535  	2.9301e+09 	1.57979e+10	1.1571e+09 	3.68412e+11
1757	3583  	2.59123e+09	1.3397e+10 	1.1571e+09 	3.77118e+11
1758	3661  	2.95097e+09	1.66497e+10	1.1571e+09 	3.56444e+11
1759	3628  	2.58185e+09	1.23876e+10	1.1571e+09 	3.55517e+11
1760	3594  	2.67026e+09	1.37833e+10	1.1571e+09 	3.59838e+11
1761	3651  	2.38109e+09	8.44942e+09	1.1571e+09 	3.6153e+11 
1762	3697  	2.82302e+09	1.50965e+10	1.1571e+09 	5.44479e+11
1763	3541  	2.41717e+09	1.07558e+10	1.1571e+09 	3.78439e+11
1764	3586  	2.45339e+09	9.62348e+09	1.1571e+09 	3.60291e+11
1765	3571  	2.82495e+09	1.53678e+10	1.1571e+09 	3.58511e+11
1766	3660  	2.35688e+09	1.02809e+10	1.1571e+09 	3.57785e+11
1767	3551  	2.94448e+09	1.66942e+10	1.1571e+09 	3.73286e+11
1768	3535  	2.49882e+09	1.11775e+10	1.1571e+09 	3.74317e+11
1769	3647  	2.58471e+09	1.23753e+10	1.1571e+09 	3.55383e+11
1770	3476  	2.37611e+09	1.04694e+10	1.1571e+09 	3.9203e+11 
1771	3572  	2.40789e+09	1.1019e+10 	1.1571e+09 	3.60264e+11
1772	3526  	2.4529e+09 	1.18404e+10	1.1571e+09 	3.57713e+11
1773	3638  	2.82111e+09	1.49639e+10	1.1571e+09 	3.73026e+11
1774	3600  	2.64916e+09	1.42491e+10	1.1571e+09 	3.87861e+11
1775	3570  	2.40226e+09	1.10086e+10	1.1571e+09 	3.76859e+11
1776	3605  	2.53989e+09	1.24029e+10	1.1571e+09 	3.71436e+11
1777	3588  	2.57629e+09	1.35263e+10	1.1571e+09 	3.69535e+11
1778	3637  	2.65943e+09	1.31192e+10	1.1571e+09 	3.59322e+11
1779	3568  	2.4666e+09 	1.18426e+10	1.1571e+09 	3.69683e+11
1780	3684  	2.64469e+09	1.38032e+10	1.1571e+09 	3.74483e+11
1781	3609  	2.77502e+09	1.47369e+10	1.1571e+09 	3.77083e+11
1782	3449  	3.08963e+09	1.766e+10  	1.1571e+09 	3.68522e+11
1783	3516  	2.39611e+09	1.08821e+10	1.1571e+09 	3.58365e+11
1784	3567  	3.03664e+09	1.73722e+10	1.1571e+09 	3.76187e+11
1785	3554  	2.28271e+09	9.243e+09  	1.1571e+09 	3.5585e+11 
1786	3570  	2.55716e+09	1.30027e+10	1.1571e+09 	3.7391e+11 
1787	3575  	2.53993e+09	1.30989e+10	1.1571e+09 	3.78468e+11
1788	3571  	2.54329e+09	1.1885e+10 	1.1571e+09 	3.55687e+11
1789	3605  	2.56e+09   	1.26452e+10	1.1571e+09 	3.55247e+11
1790	3569  	2.6524e+09 	1.4838e+10 	1.1571e+09 	3.69807e+11
1791	3578  	2.87362e+09	1.69503e+10	1.15659e+09	3.74475e+11
1792	3634  	2.30523e+09	7.97797e+09	1.15659e+09	3.55102e+11
1793	3480  	2.84925e+09	1.57379e+10	1.15659e+09	3.5481e+11 
1794	3617  	2.50409e+09	1.10457e+10	1.15659e+09	3.74989e+11
1795	3687  	2.42547e+09	1.02308e+10	1.15659e+09	3.56354e+11
1796	3686  	2.49383e+09	1.18029e+10	1.15659e+09	3.55218e+11
1797	3566  	2.65635e+09	1.51162e+10	1.15659e+09	5.48013e+11
1798	3609  	2.47647e+09	1.31334e+10	1.15659e+09	3.70913e+11
1799	3632  	2.63092e+09	1.25455e+10	1.15659e+09	3.75658e+11
1800	3537  	2.84803e+09	1.54772e+10	1.15659e+09	3.74443e+11
1801	3554  	2.69637e+09	1.21716e+10	1.15659e+09	3.67604e+11
1802	3602  	2.4854e+09 	1.11411e+10	1.15659e+09	3.88276e+11
1803	3648  	2.43359e+09	1.06126e+10	1.15526e+09	3.54644e+11
1804	3656  	2.47458e+09	1.09525e+10	1.15526e+09	3.60765e+11
1805	3574  	2.88704e+09	1.62413e+10	1.15526e+09	3.68893e+11
1806	3611  	2.67081e+09	1.34216e+10	1.15526e+09	3.56646e+11
1807	3553  	2.60897e+09	1.34511e+10	1.15526e+09	3.74001e+11
1808	3611  	2.6191e+09 	1.41963e+10	1.15507e+09	3.60418e+11
1809	3545  	2.71504e+09	1.4859e+10 	1.15507e+09	3.6097e+11 
1810	3574  	2.38846e+09	1.00765e+10	1.15507e+09	3.68645e+11
1811	3614  	2.60062e+09	1.19281e+10	1.15507e+09	3.56872e+11
1812	3586  	2.65119e+09	1.38419e+10	1.15507e+09	3.80581e+11
1813	3632  	2.62268e+09	1.22321e+10	1.15507e+09	3.74936e+11
1814	3572  	2.67682e+09	1.47701e+10	1.15507e+09	3.58801e+11
1815	3660  	2.88404e+09	1.66896e+10	1.15507e+09	3.75771e+11
1816	3576  	2.44423e+09	1.09078e+10	1.15507e+09	3.55498e+11
1817	3578  	2.48623e+09	1.18119e+10	1.15507e+09	3.56581e+11
1818	3637  	2.82306e+09	1.48285e+10	1.15507e+09	3.82346e+11
1819	3593  	2.72788e+09	1.54585e+10	1.15507e+09	3.72e+11   
1820	3596  	2.89636e+09	1.62983e+10	1.15507e+09	3.6698e+11 
1821	3557  	2.67222e+09	1.36324e+10	1.15507e+09	3.60154e+11
1822	3657  	2.64794e+09	1.26019e+10	1.15507e+09	3.57377e+11
1823	3569  	2.35564e+09	1.06932e+10	1.15507e+09	3.59356e+11
1824	3509  	2.3988e+09 	1.00932e+10	1.15507e+09	3.54299e+11
1825	3517  	2.56257e+09	1.23812e+10	1.15507e+09	3.56938e+11
1826	3676  	2.7386e+09 	1.45045e+10	1.15507e+09	3.59721e+11
1827	3590  	2.55168e+09	1.26814e+10	1.15507e+09	3.72175e+11
1828	3697  	2.57276e+09	1.2919e+10 	1.15507e+09	3.55704e+11
1829	3630  	2.61563e+09	1.19588e+10	1.15507e+09	3.59145e+11
1830	3602  	2.79499e+09	1.54992e+10	1.15507e+09	3.86753e+11
1831	3602  	2.68251e+09	1.42092e+10	1.1536e+09 	3.75736e+11
1832	3569  	2.48194e+09	1.09776e+10	1.1536e+09 	3.67814e+11
1833	3572  	2.5204e+09 	1.29512e+10	1.1536e+09 	3.58765e+11
1834	3587  	2.5717e+09 	1.25237e+10	1.1536e+09 	3.57383e+11
1835	3531  	2.83143e+09	1.59514e+10	1.1535e+09 	3.69156e+11
1836	3584  	2.59487e+09	1.33153e+10	1.1535e+09 	3.75193e+11
1837	3607  	2.91238e+09	1.75188e+10	1.153e+09  	3.69874e+11
1838	3548  	2.25739e+09	8.99539e+09	1.15292e+09	3.7066e+11 
1839	3597  	2.60013e+09	1.20625e+10	1.15242e+09	3.74331e+11
1840	3682  	2.35531e+09	1.05729e+10	1.15232e+09	3.58614e+11
1841	3640  	2.39426e+09	9.89541e+09	1.15242e+09	3.68789e+11
1842	3577  	2.47876e+09	1.13196e+10	1.15242e+09	3.55621e+11
1843	3514  	2.4159e+09 	1.04889e+10	1.15232e+09	3.54163e+11
1844	3625  	2.57064e+09	1.31831e+10	1.15227e+09	3.74719e+11
1845	3588  	2.25673e+09	7.71249e+09	1.15227e+09	3.54111e+11
1846	3570  	2.59643e+09	1.28332e+10	1.15119e+09	3.58313e+11
1847	3549  	2.51235e+09	1.14842e+10	1.15124e+09	3.55109e+11
1848	3563  	2.45068e+09	1.12794e+10	1.15124e+09	3.58692e+11
1849	3613  	2.74423e+09	1.56035e+10	1.15113e+09	3.68663e+11
1850	3602  	2.51299e+09	1.2127e+10 	1.15113e+09	3.58946e+11
1851	3631  	2.64713e+09	1.26769e+10	1.15113e+09	3.6904e+11 
1852	3609  	2.73264e+09	1.50649e+10	1.15109e+09	5.4495e+11 
1853	3573  	2.42094e+09	1.25539e+10	1.15109e+09	3.74906e+11
1854	3637  	2.63568e+09	1.35524e+10	1.15109e+09	3.67076e+11
1855	3648  	2.79307e+09	1.50978e+10	1.15108e+09	3.68026e+11
1856	3566  	2.58017e+09	1.1741e+10 	1.15108e+09	3.56321e+11
1857	3607  	2.29317e+09	6.97671e+09	1.1509e+09 	2.00091e+11
1858	3701  	2.42452e+09	1.16059e+10	1.1509e+09 	3.6891e+11 
1859	3516  	2.5117e+09 	1.23238e+10	1.1509e+09 	3.74629e+11
1860	3562  	2.49745e+09	1.11014e+10	1.1509e+09 	3.67104e+11
1861	3566  	2.5758e+09 	1.22306e+10	1.1509e+09 	3.67774e+11
1862	3610  	2.66515e+09	1.32183e+10	1.1509e+09 	3.60399e+11
1863	3499  	2.45608e+09	1.2437e+10 	1.15078e+09	3.7431e+11 
1864	3533  	2.81185e+09	1.5463e+10 	1.15078e+09	3.71721e+11
1865	3607  	2.77716e+09	1.43415e+10	1.15078e+09	3.78592e+11
1866	3621  	2.46607e+09	1.08878e+10	1.15078e+09	3.69583e+11
1867	3592  	2.67114e+09	1.3565e+10 	1.15078e+09	3.57139e+11
1868	3651  	2.57406e+09	1.22478e+10	1.15073e+09	3.56001e+11
1869	3593  	2.47373e+09	1.06292e+10	1.15073e+09	3.60088e+11
1870	3627  	2.45928e+09	1.10064e+10	1.15073e+09	3.54733e+11
1871	3629  	2.74223e+09	1.40109e+10	1.15073e+09	3.74836e+11
1872	3586  	2.42521e+09	1.12734e+10	1.15066e+09	3.69967e+11
1873	3654  	2.53138e+09	1.24891e+10	1.15061e+09	3.58922e+11
1874	3558  	2.67947e+09	1.37598e+10	1.15061e+09	3.55143e+11
1875	3588  	2.2243e+09 	7.97187e+09	1.15061e+09	3.53609e+11
1876	3604  	2.58778e+09	1.33242e+10	1.15061e+09	3.56895e+11
1877	3543  	2.38981e+09	1.18198e+10	1.15061e+09	3.68877e+11
1878	3596  	2.59599e+09	1.31529e+10	1.15061e+09	3.77194e+11
1879	3559  	2.45861e+09	1.03894e+10	1.15061e+09	3.75665e+11
1880	3666  	2.45794e+09	1.11987e+10	1.15061e+09	3.61952e+11
1881	3640  	2.65145e+09	1.42997e+10	1.15061e+09	3.6007e+11 
1882	3595  	2.74708e+09	1.46139e+10	1.15061e+09	3.68256e+11
1883	3555  	2.40389e+09	1.09595e+10	1.15061e+09	3.69023e+11
1884	3565  	2.69958e+09	1.44724e+10	1.15061e+09	3.56384e+11
1885	3634  	2.811e+09  	1.60519e+10	1.15061e+09	3.7422e+11 
1886	3638  	2.71063e+09	1.4613e+10 	1.15061e+09	3.74219e+11
1887	3594  	2.68712e+09	1.34297e+10	1.15061e+09	3.59997e+11
1888	3527  	2.2903e+09 	9.98402e+09	1.15061e+09	3.68924e+11
1889	3551  	2.55987e+09	1.21666e+10	1.15061e+09	3.7436e+11 
1890	3652  	2.89942e+09	1.52668e+10	1.15061e+09	3.59976e+11
1891	3626  	2.74005e+09	1.37597e+10	1.15061e+09	3.58697e+11
1892	3688  	2.57704e+09	1.26636e+10	1.15061e+09	3.68819e+11
1893	3602  	2.61935e+09	1.34474e+10	1.15061e+09	3.55745e+11
1894	3688  	2.77717e+09	1.38465e+10	1.15061e+09	3.59158e+11
1895	3558  	2.50397e+09	1.21613e+10	1.15061e+09	3.58936e+11
1896	3534  	2.65937e+09	1.38448e+10	1.15061e+09	3.89731e+11
1897	3606  	2.49791e+09	1.2111e+10 	1.15061e+09	3.56139e+11
1898	3576  	2.47139e+09	1.09698e+10	1.15061e+09	3.5636e+11 
1899	3671  	2.49284e+09	1.21574e+10	1.15061e+09	3.67425e+11
1900	3689  	2.69377e+09	1.4422e+10 	1.15061e+09	3.77184e+11
1901	3603  	2.62549e+09	1.25888e+10	1.15036e+09	3.75106e+11
1902	3610  	2.31937e+09	9.13958e+09	1.15036e+09	3.54072e+11
1903	3608  	2.47572e+09	1.25692e+10	1.15036e+09	3.55629e+11
1904	3594  	2.51428e+09	1.25022e+10	1.15036e+09	3.68973e+11
1905	3580  	2.54956e+09	1.27472e+10	1.15036e+09	3.67074e+11
1906	3523  	2.33304e+09	9.69292e+09	1.15036e+09	3.54953e+11
1907	3633  	2.67583e+09	1.41888e+10	1.15036e+09	3.59895e+11
1908	3585  	2.52538e+09	1.17962e+10	1.15036e+09	3.58378e+11
1909	3635  	2.54078e+09	1.15137e+10	1.15036e+09	3.56095e+11
1910	3553  	2.55582e+09	1.25124e+10	1.15036e+09	3.75022e+11
1911	3558  	2.38408e+09	1.09327e+10	1.15036e+09	3.56251e+11
1912	3606  	2.7138e+09 	1.45002e+10	1.15036e+09	3.668e+11  
1913	3533  	2.63277e+09	1.32188e+10	1.15036e+09	3.56557e+11
1914	3606  	2.42172e+09	1.04695e+10	1.15036e+09	3.69214e+11
1915	3623  	2.6421e+09 	1.31417e+10	1.15036e+09	3.54954e+11
1916	3465  	2.27932e+09	8.07855e+09	1.15036e+09	3.55794e+11
1917	3543  	2.57704e+09	1.29749e+10	1.15036e+09	3.66463e+11
1918	3619  	2.53028e+09	1.30035e+10	1.15036e+09	3.74322e+11
1919	3655  	2.57996e+09	1.1782e+10 	1.15036e+09	3.70553e+11
1920	3567  	2.31733e+09	8.61881e+09	1.15036e+09	3.56227e+11
1921	3631  	2.68523e+09	1.26889e+10	1.15036e+09	3.60758e+11
1922	3587  	2.57874e+09	1.26525e+10	1.15036e+09	3.55146e+11
1923	3619  	2.40153e+09	1.07533e+10	1.15036e+09	3.74284e+11
1924	3550  	2.55942e+09	1.29045e+10	1.15036e+09	3.58894e+11
1925	3617  	2.71419e+09	1.43569e+10	1.15036e+09	3.75012e+11
1926	3638  	2.29263e+09	9.36789e+09	1.15036e+09	3.693e+11  
1927	3645  	2.61707e+09	1.3324e+10 	1.15036e+09	3.59778e+11
1928	3542  	2.49159e+09	1.13475e+10	1.14998e+09	3.55826e+11
1929	3593  	2.417e+09  	1.09821e+10	1.14998e+09	3.75939e+11
1930	3645  	2.50819e+09	1.14433e+10	1.14998e+09	3.56468e+11
1931	3668  	2.49155e+09	1.14559e+10	1.14957e+09	3.61932e+11
1932	3582  	2.67226e+09	1.46639e+10	1.14957e+09	3.60477e+11
1933	3644  	2.52121e+09	1.11452e+10	1.14957e+09	3.6041e+11 
1934	3553  	2.38047e+09	1.06739e+10	1.14957e+09	3.69179e+11
1935	3607  	2.62596e+09	1.29877e+10	1.14957e+09	3.66587e+11
1936	3614  	2.52339e+09	1.17966e+10	1.14957e+09	3.74693e+11
1937	3588  	2.41636e+09	1.00852e+10	1.14957e+09	3.76209e+11
1938	3589  	2.72046e+09	1.4789e+10 	1.14944e+09	3.60374e+11
1939	3555  	2.586e+09  	1.23424e+10	1.14944e+09	3.66823e+11
1940	3603  	2.36346e+09	1.05662e+10	1.14944e+09	3.55262e+11
1941	3519  	2.66771e+09	1.39207e+10	1.14937e+09	3.6102e+11 
1942	3639  	2.67508e+09	1.32623e+10	1.14937e+09	3.74363e+11
1943	3577  	2.43578e+09	1.21207e+10	1.14937e+09	3.56269e+11
1944	3628  	2.71543e+09	1.35997e+10	1.14937e+09	3.66527e+11
1945	3614  	2.63303e+09	1.24375e+10	1.14924e+09	3.67853e+11
1946	3669  	2.46578e+09	1.1522e+10 	1.14924e+09	3.55323e+11
1947	3654  	2.51945e+09	1.19676e+10	1.14924e+09	3.74973e+11
1948	3711  	2.79078e+09	1.50833e+10	1.14922e+09	3.6855e+11 
1949	3607  	2.41455e+09	9.92501e+09	1.14922e+09	3.66621e+11
1950	3572  	2.47697e+09	1.12575e+10	1.14922e+09	3.68419e+11
1951	3645  	2.54744e+09	1.30739e+10	1.14902e+09	3.83931e+11
